#GEN	x_best	f(x_best)	#eval
400	[1.34171641e-32 2.46291746e-32]	7.866165357251964e-64	51328
401	[1.34171641e-32 2.46291746e-32]	7.866165357251964e-64	51456
402	[1.34171641e-32 2.46291746e-32]	7.866165357251964e-64	51584
403	[ 1.49082500e-32 -4.87022446e-33]	2.4597500563998168e-64	51712
404	[ 1.45731856e-33 -5.12176782e-33]	2.835628300025675e-65	51840
405	[ 1.45731856e-33 -5.12176782e-33]	2.835628300025675e-65	51968
406	[3.11924762e-33 3.05379493e-34]	9.822962331209482e-66	52096
407	[3.11924762e-33 3.05379493e-34]	9.822962331209482e-66	52224
408	[3.11924762e-33 3.05379493e-34]	9.822962331209482e-66	52352
409	[3.11924762e-33 3.05379493e-34]	9.822962331209482e-66	52480
410	[3.11924762e-33 3.05379493e-34]	9.822962331209482e-66	52608
411	[3.11924762e-33 3.05379493e-34]	9.822962331209482e-66	52736
412	[3.11924762e-33 3.05379493e-34]	9.822962331209482e-66	52864
413	[3.11924762e-33 3.05379493e-34]	9.822962331209482e-66	52992
414	[8.13022766e-34 4.62868485e-34]	8.752532517997684e-67	53120
415	[8.13022766e-34 4.62868485e-34]	8.752532517997684e-67	53248
416	[8.13022766e-34 4.62868485e-34]	8.752532517997684e-67	53376
417	[8.13022766e-34 4.62868485e-34]	8.752532517997684e-67	53504
418	[2.10963244e-34 7.89308650e-34]	6.675136345986666e-67	53632
419	[2.10963244e-34 7.89308650e-34]	6.675136345986666e-67	53760
420	[-4.64538599e-34 -2.10717918e-34]	2.6019815087586288e-67	53888
421	[-2.06635361e-34  2.78057471e-34]	1.2001413003749352e-67	54016
422	[-2.06635361e-34  2.78057471e-34]	1.2001413003749352e-67	54144
423	[-2.06635361e-34  2.78057471e-34]	1.2001413003749352e-67	54272
424	[-6.55958946e-35 -1.45328438e-34]	2.5423176129337747e-68	54400
425	[-6.55958946e-35 -1.45328438e-34]	2.5423176129337747e-68	54528
426	[-6.55958946e-35 -1.45328438e-34]	2.5423176129337747e-68	54656
427	[-6.55958946e-35 -1.45328438e-34]	2.5423176129337747e-68	54784
428	[1.92421793e-35 3.32519687e-35]	1.4759548878599663e-69	54912
429	[1.92421793e-35 3.32519687e-35]	1.4759548878599663e-69	55040
430	[1.92421793e-35 3.32519687e-35]	1.4759548878599663e-69	55168
431	[1.92421793e-35 3.32519687e-35]	1.4759548878599663e-69	55296
432	[1.92421793e-35 3.32519687e-35]	1.4759548878599663e-69	55424
433	[1.92421793e-35 3.32519687e-35]	1.4759548878599663e-69	55552
434	[1.92421793e-35 3.32519687e-35]	1.4759548878599663e-69	55680
435	[-1.08157914e-35  2.58645783e-35]	7.859577538166754e-70	55808
436	[-1.08157914e-35  2.58645783e-35]	7.859577538166754e-70	55936
437	[ 1.03892526e-35 -1.33868450e-35]	2.871441899794778e-70	56064
438	[ 1.03892526e-35 -1.33868450e-35]	2.871441899794778e-70	56192
439	[-1.31453576e-35 -3.14816420e-36]	1.8271136524018174e-70	56320
440	[9.22268167e-36 8.77802730e-36]	1.6211162036313936e-70	56448
441	[9.22268167e-36 8.77802730e-36]	1.6211162036313936e-70	56576
442	[9.22268167e-36 8.77802730e-36]	1.6211162036313936e-70	56704
443	[9.22268167e-36 8.77802730e-36]	1.6211162036313936e-70	56832
444	[ 6.03479475e-36 -9.44023033e-36]	1.2553669634092321e-70	56960
445	[ 6.03479475e-36 -9.44023033e-36]	1.2553669634092321e-70	57088
446	[-1.58990260e-36 -6.40522023e-36]	4.355463646944997e-71	57216
447	[-1.58990260e-36 -6.40522023e-36]	4.355463646944997e-71	57344
448	[-5.12883543e-36 -3.38267729e-36]	3.774745851841262e-71	57472
449	[-5.12883543e-36 -3.38267729e-36]	3.774745851841262e-71	57600
450	[-7.98766185e-37  8.16843998e-37]	1.3052615351828604e-72	57728
451	[-7.98766185e-37  8.16843998e-37]	1.3052615351828604e-72	57856
452	[-7.98766185e-37  8.16843998e-37]	1.3052615351828604e-72	57984
453	[-7.98766185e-37  8.16843998e-37]	1.3052615351828604e-72	58112
